prediction_id,image_id,vlm_name,compression_type,compression_level,category,cer,wer,bleu,gt_length,pred_length,length_ratio,condition
215,35,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2092,2092,1.000000,jpeg_QF30.0
216,25,qwen2-vl,jpeg,30.000000,medium_documents,0.027036,0.036965,0.949072,3144,3061,0.973600,jpeg_QF30.0
217,57,qwen2-vl,jpeg,30.000000,short_documents,0.019521,0.034582,0.955363,2254,2237,0.992500,jpeg_QF30.0
218,78,qwen2-vl,jpeg,30.000000,long_documents,0.000640,0.001339,0.997012,4690,4689,0.999800,jpeg_QF30.0
219,31,qwen2-vl,jpeg,30.000000,short_documents,0.000000,0.000000,1.000000,1477,1477,1.000000,jpeg_QF30.0
220,77,qwen2-vl,jpeg,30.000000,medium_documents,0.031436,0.088889,0.891643,2354,2361,1.003000,jpeg_QF30.0
221,86,qwen2-vl,jpeg,30.000000,short_documents,0.054208,0.164557,0.781256,1402,1379,0.983600,jpeg_QF30.0
222,82,qwen2-vl,jpeg,30.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,jpeg_QF30.0
223,73,qwen2-vl,jpeg,30.000000,medium_documents,0.939394,0.872818,0.077190,3795,4475,1.179200,jpeg_QF30.0
224,87,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2359,2359,1.000000,jpeg_QF30.0
225,109,qwen2-vl,jpeg,30.000000,long_documents,0.012884,0.048276,0.899110,4036,4050,1.003500,jpeg_QF30.0
226,63,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,1559,1559,1.000000,jpeg_QF30.0
227,15,qwen2-vl,jpeg,30.000000,long_documents,0.000664,0.001570,0.996468,4519,4522,1.000700,jpeg_QF30.0
228,65,qwen2-vl,jpeg,30.000000,medium_documents,0.046332,0.052632,0.941238,1554,1486,0.956200,jpeg_QF30.0
229,100,qwen2-vl,jpeg,30.000000,medium_documents,0.067129,0.093897,0.889130,2741,2563,0.935100,jpeg_QF30.0
230,83,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2099,2099,1.000000,jpeg_QF30.0
231,28,qwen2-vl,jpeg,30.000000,medium_documents,0.031533,0.040619,0.946386,2981,2940,0.986200,jpeg_QF30.0
232,84,qwen2-vl,jpeg,30.000000,short_documents,0.010410,0.018939,0.972814,3362,3394,1.009500,jpeg_QF30.0
233,92,qwen2-vl,jpeg,30.000000,long_documents,0.028503,0.035587,0.947017,5403,5259,0.973300,jpeg_QF30.0
234,17,qwen2-vl,jpeg,30.000000,long_documents,0.000910,0.011331,1.000000,4396,4392,0.999100,jpeg_QF30.0
235,67,qwen2-vl,jpeg,30.000000,excluded_short_gt,0.003185,0.020408,0.965824,314,315,1.003200,jpeg_QF30.0
236,9,qwen2-vl,jpeg,30.000000,medium_documents,0.010998,0.025090,0.960511,3546,3573,1.007600,jpeg_QF30.0
237,46,qwen2-vl,jpeg,30.000000,long_documents,0.000503,0.003247,0.992879,5960,5961,1.000200,jpeg_QF30.0
238,36,qwen2-vl,jpeg,30.000000,medium_documents,0.039210,0.038251,0.962884,3392,3301,0.973200,jpeg_QF30.0
252,21,qwen2-vl,jpeg,30.000000,medium_documents,0.001617,0.010526,0.976939,1855,1855,1.000000,jpeg_QF30.0
239,4,qwen2-vl,jpeg,30.000000,medium_documents,0.203911,0.223005,0.747085,2864,2280,0.796100,jpeg_QF30.0
240,8,qwen2-vl,jpeg,30.000000,long_documents,0.015072,0.035714,0.926544,4976,5035,1.011900,jpeg_QF30.0
241,48,qwen2-vl,jpeg,30.000000,medium_documents,0.071139,0.184953,0.667837,2221,2220,0.999500,jpeg_QF30.0
242,69,qwen2-vl,jpeg,30.000000,excluded_short_gt,0.000000,0.000000,1.000000,17,17,1.000000,jpeg_QF30.0
243,52,qwen2-vl,jpeg,30.000000,long_documents,0.000971,0.002532,0.995983,5148,5143,0.999000,jpeg_QF30.0
244,68,qwen2-vl,jpeg,30.000000,excluded_short_gt,0.045669,0.103774,0.779890,635,653,1.028300,jpeg_QF30.0
245,42,qwen2-vl,jpeg,30.000000,excluded_short_gt,0.000000,0.000000,1.000000,91,91,1.000000,jpeg_QF30.0
246,26,qwen2-vl,jpeg,30.000000,short_documents,0.001626,0.012500,0.971984,1230,1230,1.000000,jpeg_QF30.0
253,111,qwen2-vl,jpeg,30.000000,medium_documents,0.005030,0.003914,0.993294,3181,3165,0.995000,jpeg_QF30.0
254,6,qwen2-vl,jpeg,30.000000,short_documents,0.046193,0.082237,0.919759,3572,3413,0.955500,jpeg_QF30.0
247,105,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,1515,1515,1.000000,jpeg_QF30.0
248,50,qwen2-vl,jpeg,30.000000,long_documents,0.003454,0.003750,0.993248,5501,5520,1.003500,jpeg_QF30.0
249,70,qwen2-vl,jpeg,30.000000,medium_documents,0.001883,0.012500,0.966593,2124,2124,1.000000,jpeg_QF30.0
250,32,qwen2-vl,jpeg,30.000000,medium_documents,0.079673,0.104938,0.934358,1958,1932,0.986700,jpeg_QF30.0
251,22,qwen2-vl,jpeg,30.000000,short_documents,0.170565,0.211538,0.752851,1026,1197,1.166700,jpeg_QF30.0
255,43,qwen2-vl,jpeg,30.000000,long_documents,0.007764,0.088624,0.974247,5152,5122,0.994200,jpeg_QF30.0
256,18,qwen2-vl,jpeg,30.000000,short_documents,0.202044,0.138710,0.671066,2544,2039,0.801500,jpeg_QF30.0
257,27,qwen2-vl,jpeg,30.000000,medium_documents,0.057143,0.100000,0.837401,1680,1656,0.985700,jpeg_QF30.0
258,47,qwen2-vl,jpeg,30.000000,medium_documents,0.009901,0.031553,0.940331,2727,2722,0.998200,jpeg_QF30.0
259,66,qwen2-vl,jpeg,30.000000,long_documents,0.010293,0.007326,0.994242,5149,5178,1.005600,jpeg_QF30.0
260,30,qwen2-vl,jpeg,30.000000,excluded_short_gt,0.047368,0.096774,0.643236,380,368,0.968400,jpeg_QF30.0
261,44,qwen2-vl,jpeg,30.000000,medium_documents,0.212477,0.217822,0.745189,2725,2146,0.787500,jpeg_QF30.0
262,93,qwen2-vl,jpeg,30.000000,short_documents,0.000830,0.005618,0.988023,1205,1205,1.000000,jpeg_QF30.0
263,51,qwen2-vl,jpeg,30.000000,short_documents,0.019490,0.030000,0.933416,667,678,1.016500,jpeg_QF30.0
264,11,qwen2-vl,jpeg,30.000000,medium_documents,0.030141,0.044534,0.950793,3185,3218,1.010400,jpeg_QF30.0
265,5,qwen2-vl,jpeg,30.000000,short_documents,0.001600,0.015734,0.989181,3749,3748,0.999700,jpeg_QF30.0
271,76,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2719,2719,1.000000,jpeg_QF30.0
272,49,qwen2-vl,jpeg,30.000000,short_documents,0.000000,0.000000,1.000000,1063,1063,1.000000,jpeg_QF30.0
273,29,qwen2-vl,jpeg,30.000000,medium_documents,0.041188,0.048718,0.935709,2525,2453,0.971500,jpeg_QF30.0
274,20,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,1764,1764,1.000000,jpeg_QF30.0
275,75,qwen2-vl,jpeg,30.000000,medium_documents,0.003161,0.020305,0.952295,2531,2531,1.000000,jpeg_QF30.0
276,113,qwen2-vl,jpeg,30.000000,short_documents,0.000000,0.000000,1.000000,1110,1110,1.000000,jpeg_QF30.0
277,45,qwen2-vl,jpeg,30.000000,medium_documents,0.000441,0.006410,0.989883,2270,2271,1.000400,jpeg_QF30.0
278,99,qwen2-vl,jpeg,30.000000,short_documents,0.649419,0.656934,0.579606,947,1536,1.622000,jpeg_QF30.0
279,39,qwen2-vl,jpeg,30.000000,medium_documents,0.047393,0.094148,0.839242,2110,2033,0.963500,jpeg_QF30.0
280,74,qwen2-vl,jpeg,30.000000,long_documents,0.007762,0.019569,0.969855,6442,6413,0.995500,jpeg_QF30.0
281,101,qwen2-vl,jpeg,30.000000,long_documents,0.003032,0.018156,0.961161,4618,4616,0.999600,jpeg_QF30.0
282,62,qwen2-vl,jpeg,30.000000,medium_documents,0.001395,0.004566,0.992772,2867,2864,0.999000,jpeg_QF30.0
283,19,qwen2-vl,jpeg,30.000000,medium_documents,0.313046,0.304945,0.538834,2974,2052,0.690000,jpeg_QF30.0
284,112,qwen2-vl,jpeg,30.000000,long_documents,0.000000,0.000000,1.000000,5350,5350,1.000000,jpeg_QF30.0
307,34,qwen2-vl,jpeg,50.000000,short_documents,0.000000,0.000000,1.000000,803,803,1.000000,jpeg_QF50.0
285,89,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2672,2672,1.000000,jpeg_QF30.0
286,60,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2033,2033,1.000000,jpeg_QF30.0
287,85,qwen2-vl,jpeg,30.000000,medium_documents,0.056334,0.057090,0.971325,3426,3365,0.982200,jpeg_QF30.0
288,56,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,1862,1862,1.000000,jpeg_QF30.0
289,71,qwen2-vl,jpeg,30.000000,short_documents,0.014692,0.035928,0.946593,1089,1089,1.000000,jpeg_QF30.0
290,102,qwen2-vl,jpeg,30.000000,short_documents,0.492336,0.491080,0.383068,16050,8166,0.508800,jpeg_QF30.0
327,15,qwen2-vl,jpeg,50.000000,long_documents,0.001328,0.003140,0.996463,4519,4519,1.000000,jpeg_QF50.0
291,108,qwen2-vl,jpeg,30.000000,medium_documents,0.010004,0.015801,0.982696,2499,2474,0.990000,jpeg_QF30.0
292,23,qwen2-vl,jpeg,30.000000,medium_documents,0.125202,0.209581,0.697843,3706,3452,0.931500,jpeg_QF30.0
293,72,qwen2-vl,jpeg,30.000000,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,jpeg_QF30.0
294,54,qwen2-vl,jpeg,30.000000,short_documents,0.893694,0.990119,0.000726,4139,2282,0.551300,jpeg_QF30.0
295,88,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,3050,3050,1.000000,jpeg_QF30.0
296,7,qwen2-vl,jpeg,30.000000,short_documents,0.044053,0.068421,0.929578,1135,1085,0.955900,jpeg_QF30.0
297,110,qwen2-vl,jpeg,30.000000,long_documents,0.000512,0.003055,0.993317,5863,5863,1.000000,jpeg_QF30.0
298,81,qwen2-vl,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2599,2599,1.000000,jpeg_QF30.0
299,24,qwen2-vl,jpeg,30.000000,medium_documents,0.098062,0.083019,0.989961,1754,1754,1.000000,jpeg_QF30.0
607,34,qwen2-vl,neural,1.000000,short_documents,0.000000,0.000000,1.000000,803,803,1.000000,neural_q1.0
301,104,qwen2-vl,jpeg,50.000000,medium_documents,0.007167,0.011416,0.984363,2651,2633,0.993200,jpeg_QF50.0
302,96,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,1952,1952,1.000000,jpeg_QF50.0
303,80,qwen2-vl,jpeg,50.000000,short_documents,0.003056,0.004854,0.989949,1636,1641,1.003100,jpeg_QF50.0
304,13,qwen2-vl,jpeg,50.000000,short_documents,0.000000,0.000000,1.000000,50,50,1.000000,jpeg_QF50.0
305,1,qwen2-vl,jpeg,50.000000,short_documents,0.001661,0.009615,0.979878,1204,1204,1.000000,jpeg_QF50.0
306,59,qwen2-vl,jpeg,50.000000,long_documents,0.000000,0.000000,1.000000,4938,4938,1.000000,jpeg_QF50.0
632,84,qwen2-vl,neural,1.000000,short_documents,0.000595,0.003788,0.991416,3362,3363,1.000300,neural_q1.0
633,92,qwen2-vl,neural,1.000000,long_documents,0.189339,0.185053,0.779559,5403,4380,0.810700,neural_q1.0
308,41,qwen2-vl,jpeg,50.000000,medium_documents,0.074647,0.191375,0.672550,2197,2037,0.927200,jpeg_QF50.0
309,91,qwen2-vl,jpeg,50.000000,short_documents,0.000000,0.000000,1.000000,1355,1355,1.000000,jpeg_QF50.0
310,98,qwen2-vl,jpeg,50.000000,medium_documents,0.002419,0.003185,0.992893,2067,2072,1.002400,jpeg_QF50.0
311,2,qwen2-vl,jpeg,50.000000,long_documents,0.051222,0.098418,0.813887,3846,3686,0.958400,jpeg_QF50.0
312,64,qwen2-vl,jpeg,50.000000,medium_documents,0.001325,0.008929,0.972909,2264,2264,1.000000,jpeg_QF50.0
313,94,qwen2-vl,jpeg,50.000000,short_documents,0.000000,0.000000,1.000000,1055,1055,1.000000,jpeg_QF50.0
314,107,qwen2-vl,jpeg,50.000000,medium_documents,0.023172,0.024180,0.978760,3625,3698,1.020100,jpeg_QF50.0
634,17,qwen2-vl,neural,1.000000,long_documents,0.027070,0.076487,0.879263,4396,4510,1.025900,neural_q1.0
315,35,qwen2-vl,jpeg,50.000000,medium_documents,0.001434,0.002941,0.997392,2092,2089,0.998600,jpeg_QF50.0
316,25,qwen2-vl,jpeg,50.000000,medium_documents,0.026718,0.035019,0.953345,3144,3062,0.973900,jpeg_QF50.0
317,57,qwen2-vl,jpeg,50.000000,short_documents,0.033274,0.048991,0.949238,2254,2269,1.006700,jpeg_QF50.0
318,78,qwen2-vl,jpeg,50.000000,long_documents,0.000640,0.001339,0.997012,4690,4689,0.999800,jpeg_QF50.0
319,31,qwen2-vl,jpeg,50.000000,short_documents,0.000000,0.000000,1.000000,1477,1477,1.000000,jpeg_QF50.0
320,77,qwen2-vl,jpeg,50.000000,medium_documents,0.022515,0.077778,0.903150,2354,2374,1.008500,jpeg_QF50.0
321,86,qwen2-vl,jpeg,50.000000,short_documents,0.052782,0.160338,0.781225,1402,1377,0.982200,jpeg_QF50.0
322,82,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,jpeg_QF50.0
323,73,qwen2-vl,jpeg,50.000000,medium_documents,0.229249,0.433915,0.438042,3795,2972,0.783100,jpeg_QF50.0
324,87,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,2359,2359,1.000000,jpeg_QF50.0
325,109,qwen2-vl,jpeg,50.000000,long_documents,0.003964,0.025862,0.941322,4036,4039,1.000700,jpeg_QF50.0
326,63,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,1559,1559,1.000000,jpeg_QF50.0
328,65,qwen2-vl,jpeg,50.000000,medium_documents,0.003218,0.023923,0.960658,1554,1559,1.003200,jpeg_QF50.0
329,100,qwen2-vl,jpeg,50.000000,medium_documents,0.068588,0.096244,0.881716,2741,2565,0.935800,jpeg_QF50.0
330,83,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,2099,2099,1.000000,jpeg_QF50.0
331,28,qwen2-vl,jpeg,50.000000,medium_documents,0.022140,0.029014,0.973258,2981,2959,0.992600,jpeg_QF50.0
332,84,qwen2-vl,jpeg,50.000000,short_documents,0.002380,0.009470,0.978515,3362,3359,0.999100,jpeg_QF50.0
333,92,qwen2-vl,jpeg,50.000000,long_documents,0.241532,0.243179,0.728358,5403,4098,0.758500,jpeg_QF50.0
334,17,qwen2-vl,jpeg,50.000000,long_documents,0.025933,0.042493,0.961318,4396,4282,0.974100,jpeg_QF50.0
335,67,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.000000,0.000000,1.000000,314,314,1.000000,jpeg_QF50.0
336,9,qwen2-vl,jpeg,50.000000,medium_documents,0.009870,0.017921,0.969208,3546,3575,1.008200,jpeg_QF50.0
337,46,qwen2-vl,jpeg,50.000000,long_documents,0.000168,0.001082,0.997628,5960,5961,1.000200,jpeg_QF50.0
338,36,qwen2-vl,jpeg,50.000000,medium_documents,0.020637,0.018215,0.979647,3392,3350,0.987600,jpeg_QF50.0
372,49,qwen2-vl,jpeg,50.000000,short_documents,0.002822,0.007299,0.984446,1063,1066,1.002800,jpeg_QF50.0
339,4,qwen2-vl,jpeg,50.000000,medium_documents,0.203911,0.223005,0.747085,2864,2280,0.796100,jpeg_QF50.0
340,8,qwen2-vl,jpeg,50.000000,long_documents,0.015072,0.035714,0.926544,4976,5035,1.011900,jpeg_QF50.0
341,48,qwen2-vl,jpeg,50.000000,medium_documents,0.031968,0.037618,0.954876,2221,2217,0.998200,jpeg_QF50.0
342,69,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.000000,0.000000,1.000000,17,17,1.000000,jpeg_QF50.0
343,52,qwen2-vl,jpeg,50.000000,long_documents,0.000583,0.001266,0.998854,5148,5145,0.999400,jpeg_QF50.0
344,68,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.045669,0.103774,0.779890,635,653,1.028300,jpeg_QF50.0
345,42,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.000000,0.000000,1.000000,91,91,1.000000,jpeg_QF50.0
346,26,qwen2-vl,jpeg,50.000000,short_documents,0.001626,0.012500,0.971984,1230,1230,1.000000,jpeg_QF50.0
394,54,qwen2-vl,jpeg,50.000000,short_documents,0.893694,0.990119,0.000760,4139,2286,0.552300,jpeg_QF50.0
395,88,qwen2-vl,jpeg,50.000000,medium_documents,0.005574,0.007859,0.993053,3050,3033,0.994400,jpeg_QF50.0
347,105,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,1515,1515,1.000000,jpeg_QF50.0
348,50,qwen2-vl,jpeg,50.000000,long_documents,0.007635,0.010000,0.985998,5501,5542,1.007500,jpeg_QF50.0
349,70,qwen2-vl,jpeg,50.000000,medium_documents,0.001883,0.012500,0.966593,2124,2124,1.000000,jpeg_QF50.0
350,32,qwen2-vl,jpeg,50.000000,medium_documents,0.091420,0.228395,0.788743,1958,1964,1.003100,jpeg_QF50.0
351,22,qwen2-vl,jpeg,50.000000,short_documents,0.207602,0.237179,0.743157,1026,1211,1.180300,jpeg_QF50.0
396,7,qwen2-vl,jpeg,50.000000,short_documents,0.044053,0.068421,0.929578,1135,1085,0.955900,jpeg_QF50.0
352,21,qwen2-vl,jpeg,50.000000,medium_documents,0.001617,0.010526,0.976939,1855,1855,1.000000,jpeg_QF50.0
353,111,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,3181,3181,1.000000,jpeg_QF50.0
354,6,qwen2-vl,jpeg,50.000000,short_documents,0.054031,0.088816,0.920161,3572,3396,0.950700,jpeg_QF50.0
355,43,qwen2-vl,jpeg,50.000000,long_documents,0.009899,0.088624,0.966763,5152,5106,0.991100,jpeg_QF50.0
356,18,qwen2-vl,jpeg,50.000000,short_documents,0.050314,0.067742,0.921742,2544,2442,0.959900,jpeg_QF50.0
357,27,qwen2-vl,jpeg,50.000000,medium_documents,0.069643,0.114815,0.819336,1680,1635,0.973200,jpeg_QF50.0
358,47,qwen2-vl,jpeg,50.000000,medium_documents,0.012835,0.041262,0.925429,2727,2724,0.998900,jpeg_QF50.0
359,66,qwen2-vl,jpeg,50.000000,long_documents,0.010293,0.007326,0.994242,5149,5178,1.005600,jpeg_QF50.0
360,30,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.000000,0.000000,1.000000,380,380,1.000000,jpeg_QF50.0
397,110,qwen2-vl,jpeg,50.000000,long_documents,0.000341,0.002037,0.995546,5863,5863,1.000000,jpeg_QF50.0
361,44,qwen2-vl,jpeg,50.000000,medium_documents,0.212477,0.217822,0.745189,2725,2146,0.787500,jpeg_QF50.0
362,93,qwen2-vl,jpeg,50.000000,short_documents,0.000000,0.000000,1.000000,1205,1205,1.000000,jpeg_QF50.0
363,51,qwen2-vl,jpeg,50.000000,short_documents,0.017991,0.020000,0.954624,667,677,1.015000,jpeg_QF50.0
364,11,qwen2-vl,jpeg,50.000000,medium_documents,0.023548,0.044534,0.944232,3185,3239,1.017000,jpeg_QF50.0
365,5,qwen2-vl,jpeg,50.000000,short_documents,0.002401,0.020979,0.991338,3749,3750,1.000300,jpeg_QF50.0
366,10,qwen2-vl,jpeg,50.000000,long_documents,0.008843,0.025200,0.970157,5202,5245,1.008300,jpeg_QF50.0
367,16,qwen2-vl,jpeg,50.000000,medium_documents,0.016035,0.039164,0.944743,2931,2940,1.003100,jpeg_QF50.0
368,3,qwen2-vl,jpeg,50.000000,long_documents,0.000000,0.000000,1.000000,5547,5547,1.000000,jpeg_QF50.0
369,14,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.275591,0.411765,0.415598,127,105,0.826800,jpeg_QF50.0
370,55,qwen2-vl,jpeg,50.000000,short_documents,0.000000,0.000000,1.000000,3311,3311,1.000000,jpeg_QF50.0
371,76,qwen2-vl,jpeg,50.000000,medium_documents,0.000368,0.002941,0.993485,2719,2719,1.000000,jpeg_QF50.0
373,29,qwen2-vl,jpeg,50.000000,medium_documents,0.100990,0.105128,0.869012,2525,2298,0.910100,jpeg_QF50.0
374,20,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,1764,1764,1.000000,jpeg_QF50.0
375,75,qwen2-vl,jpeg,50.000000,medium_documents,0.003161,0.020305,0.952295,2531,2531,1.000000,jpeg_QF50.0
376,113,qwen2-vl,jpeg,50.000000,short_documents,0.000901,0.005495,0.987421,1110,1110,1.000000,jpeg_QF50.0
377,45,qwen2-vl,jpeg,50.000000,medium_documents,0.000441,0.006410,0.989883,2270,2271,1.000400,jpeg_QF50.0
429,100,qwen2-vl,jpeg,70.000000,medium_documents,0.066399,0.091549,0.892835,2741,2563,0.935100,jpeg_QF70.0
635,67,qwen2-vl,neural,1.000000,excluded_short_gt,0.003185,0.020408,0.949695,314,314,1.000000,neural_q1.0
636,9,qwen2-vl,neural,1.000000,medium_documents,0.126904,0.173835,0.758986,3546,3216,0.906900,neural_q1.0
378,99,qwen2-vl,jpeg,50.000000,short_documents,0.648363,0.649635,0.589064,947,1535,1.620900,jpeg_QF50.0
379,39,qwen2-vl,jpeg,50.000000,medium_documents,0.045024,0.086514,0.855280,2110,2036,0.964900,jpeg_QF50.0
380,74,qwen2-vl,jpeg,50.000000,long_documents,0.007606,0.018591,0.972056,6442,6413,0.995500,jpeg_QF50.0
381,101,qwen2-vl,jpeg,50.000000,long_documents,0.001516,0.009777,0.978795,4618,4616,0.999600,jpeg_QF50.0
382,62,qwen2-vl,jpeg,50.000000,medium_documents,0.001046,0.002283,0.997940,2867,2864,0.999000,jpeg_QF50.0
383,19,qwen2-vl,jpeg,50.000000,medium_documents,0.044721,0.098901,0.891108,2974,2851,0.958600,jpeg_QF50.0
384,112,qwen2-vl,jpeg,50.000000,long_documents,0.000000,0.000000,1.000000,5350,5350,1.000000,jpeg_QF50.0
385,89,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,2672,2672,1.000000,jpeg_QF50.0
637,46,qwen2-vl,neural,1.000000,long_documents,0.001510,0.012987,0.988115,5960,5956,0.999300,neural_q1.0
638,36,qwen2-vl,neural,1.000000,medium_documents,0.068691,0.069217,0.930305,3392,3160,0.931600,neural_q1.0
639,4,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,2864,2864,1.000000,neural_q1.0
640,8,qwen2-vl,neural,1.000000,long_documents,0.007436,0.024725,0.952768,4976,4953,0.995400,neural_q1.0
386,60,qwen2-vl,jpeg,50.000000,medium_documents,0.000984,0.012384,1.000000,2033,2035,1.001000,jpeg_QF50.0
387,85,qwen2-vl,jpeg,50.000000,medium_documents,0.040864,0.057090,0.970626,3426,3398,0.991800,jpeg_QF50.0
388,56,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,1862,1862,1.000000,jpeg_QF50.0
389,71,qwen2-vl,jpeg,50.000000,short_documents,0.009183,0.011976,0.981868,1089,1089,1.000000,jpeg_QF50.0
390,102,qwen2-vl,jpeg,50.000000,short_documents,0.492025,0.491080,0.383348,16050,8167,0.508800,jpeg_QF50.0
391,108,qwen2-vl,jpeg,50.000000,medium_documents,0.154062,0.306998,0.530668,2499,2172,0.869100,jpeg_QF50.0
392,23,qwen2-vl,jpeg,50.000000,medium_documents,0.123583,0.212575,0.699044,3706,3464,0.934700,jpeg_QF50.0
393,72,qwen2-vl,jpeg,50.000000,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,jpeg_QF50.0
398,81,qwen2-vl,jpeg,50.000000,medium_documents,0.000000,0.000000,1.000000,2599,2599,1.000000,jpeg_QF50.0
399,24,qwen2-vl,jpeg,50.000000,medium_documents,0.098062,0.083019,0.989961,1754,1754,1.000000,jpeg_QF50.0
400,106,qwen2-vl,jpeg,50.000000,short_documents,0.000948,0.006410,0.987357,1055,1055,1.000000,jpeg_QF50.0
401,104,qwen2-vl,jpeg,70.000000,medium_documents,0.007167,0.011416,0.984363,2651,2633,0.993200,jpeg_QF70.0
402,96,qwen2-vl,jpeg,70.000000,medium_documents,0.000000,0.000000,1.000000,1952,1952,1.000000,jpeg_QF70.0
670,55,qwen2-vl,neural,1.000000,short_documents,0.000302,0.001883,0.995782,3311,3310,0.999700,neural_q1.0
403,80,qwen2-vl,jpeg,70.000000,short_documents,0.003056,0.004854,0.989949,1636,1641,1.003100,jpeg_QF70.0
404,13,qwen2-vl,jpeg,70.000000,short_documents,0.520000,0.833333,0.461737,50,76,1.520000,jpeg_QF70.0
405,1,qwen2-vl,jpeg,70.000000,short_documents,0.001661,0.009615,0.979878,1204,1204,1.000000,jpeg_QF70.0
406,59,qwen2-vl,jpeg,70.000000,long_documents,0.000000,0.000000,1.000000,4938,4938,1.000000,jpeg_QF70.0
407,34,qwen2-vl,jpeg,70.000000,short_documents,0.000000,0.000000,1.000000,803,803,1.000000,jpeg_QF70.0
408,41,qwen2-vl,jpeg,70.000000,medium_documents,0.075558,0.191375,0.672127,2197,2031,0.924400,jpeg_QF70.0
409,91,qwen2-vl,jpeg,70.000000,short_documents,0.000000,0.000000,1.000000,1355,1355,1.000000,jpeg_QF70.0
410,98,qwen2-vl,jpeg,70.000000,medium_documents,0.002419,0.003185,0.992893,2067,2072,1.002400,jpeg_QF70.0
